transaction_id,user_id,amount,payment_method,failure_reason,timestamp,hour_of_day,day_of_week,device_type,retry_count,past_success_rate,preferred_channel,retry_success
f285bf8b-ce3,U00050,559.77,credit_card,network_timeout,2026-06-02 06:39:42.158692,6,1,mobile_web,2,0.83,email,1
75dcf972-e00,U00961,107.91,credit_card,expired_card,2026-07-21 10:46:06.158692,10,1,mobile_web,3,0.98,whatsapp,1
0f06ab9b-a9d,U00035,366.63,upi,card_declined_by_bank,2026-06-19 17:21:42.159697,17,4,desktop_web,1,0.6,whatsapp,0
e2c191fb-f71,U00109,1373.03,upi,insufficient_balance,2026-08-13 06:49:12.159697,6,3,mobile_web,2,0.77,sms,1
726c80dc-a33,U00195,1038.1,upi,insufficient_balance,2026-07-19 06:52:23.159697,6,6,desktop_web,1,0.84,whatsapp,1
b5799eba-2b1,U00073,1461.39,upi,insufficient_balance,2026-06-14 22:05:57.161325,22,6,android,0,0.99,sms,1
7da3ee47-c82,U00219,648.19,upi,insufficient_balance,2026-07-03 10:08:59.161325,10,4,mobile_web,3,0.79,email,0
37f00ab5-58c,U00382,240.75,upi,bank_server_down,2026-07-31 16:10:43.161325,16,4,mobile_web,2,0.46,sms,0
84114c58-917,U00761,928.24,credit_card,network_timeout,2026-05-30 15:26:58.161325,15,5,ios,3,0.8,sms,0
7d291e5b-7ff,U00793,395.46,wallet,wrong_otp,2026-06-29 06:06:14.162879,6,0,desktop_web,3,0.59,email,1
f7d6e201-168,U00743,1170.64,credit_card,bank_server_down,2026-07-13 00:11:08.162879,0,0,mobile_web,2,0.78,email,0
0dfe7a10-94d,U00935,404.86,netbanking,insufficient_balance,2026-08-17 18:35:44.164470,18,0,ios,3,0.7,email,0
b1957650-0ed,U00834,112.02,netbanking,bank_server_down,2026-06-02 19:22:33.164470,19,1,desktop_web,2,0.77,email,1
3f44a384-4f7,U00276,595.87,upi,bank_server_down,2026-07-03 19:13:57.166065,19,4,desktop_web,1,0.81,sms,1
b598326d-ebf,U00494,885.43,credit_card,insufficient_balance,2026-08-10 06:56:15.166065,6,0,mobile_web,2,0.99,whatsapp,1
065a4772-0a0,U00650,2420.28,credit_card,network_timeout,2026-07-14 14:48:46.166065,14,1,mobile_web,0,0.99,email,1
d609366e-e11,U00644,480.42,upi,network_timeout,2026-08-01 15:27:25.167583,15,5,desktop_web,1,0.74,whatsapp,1
c3d31216-eef,U00850,121.37,credit_card,bank_server_down,2026-06-30 16:53:01.167583,16,1,ios,0,0.69,sms,1
95ba43a5-13e,U00290,666.81,credit_card,wrong_otp,2026-08-08 08:06:13.169094,8,5,android,1,0.75,email,0
8d02c63c-06b,U00372,2029.42,upi,insufficient_balance,2026-07-20 21:22:20.169094,21,0,ios,3,0.99,email,1
bd5c1fc6-f99,U00591,362.54,upi,insufficient_balance,2026-06-28 15:02:57.169094,15,6,ios,0,0.71,whatsapp,0
3f7bc69d-00d,U00833,995.82,netbanking,network_timeout,2026-08-27 11:29:41.169094,11,3,desktop_web,3,0.66,email,0
77e01123-171,U00510,2052.58,upi,bank_server_down,2026-08-02 08:39:57.170651,8,6,mobile_web,1,0.82,whatsapp,0
793001b2-56c,U00988,826.51,upi,bank_server_down,2026-06-24 22:32:21.170651,22,2,desktop_web,1,0.75,whatsapp,1
60ed9c86-d5b,U00409,1823.86,upi,insufficient_balance,2026-06-06 14:45:48.170651,14,5,desktop_web,0,0.86,whatsapp,0
15eaa15e-d01,U00590,518.61,upi,daily_limit_exceeded,2026-07-26 17:21:01.172202,17,6,ios,1,0.79,sms,1
0d59d073-9e2,U00795,1291.41,debit_card,daily_limit_exceeded,2026-06-24 14:58:27.172202,14,2,desktop_web,3,0.94,sms,0
eb7d42c5-b63,U00710,883.08,upi,wrong_otp,2026-06-25 16:58:48.173436,16,3,mobile_web,2,0.81,sms,1
70348880-b8c,U00283,658.48,upi,card_declined_by_bank,2026-08-19 18:29:39.173436,18,2,ios,1,0.59,whatsapp,1
3d6a4d42-577,U00125,159.22,upi,wrong_otp,2026-07-18 02:56:05.173436,2,5,mobile_web,1,0.99,whatsapp,0
5dffee49-3be,U00955,261.06,credit_card,wrong_otp,2026-06-20 17:52:42.175000,17,5,desktop_web,0,0.95,whatsapp,1
29adfe0e-1b6,U00794,96.11,upi,insufficient_balance,2026-05-31 07:15:39.175000,7,6,mobile_web,1,0.62,whatsapp,0
ef36a433-566,U00683,786.05,upi,insufficient_balance,2026-08-22 01:36:07.175000,1,5,mobile_web,0,0.85,whatsapp,1
b47212ed-4c2,U00044,1579.71,credit_card,bank_server_down,2026-08-21 05:06:24.176552,5,4,desktop_web,1,0.56,whatsapp,1
985e09b8-965,U00605,794.86,upi,network_timeout,2026-07-09 14:33:56.176552,14,3,desktop_web,2,0.99,whatsapp,1
f5e2b75e-512,U00670,1602.24,credit_card,wrong_otp,2026-08-21 22:37:29.177558,22,4,ios,0,0.97,whatsapp,1
a522da90-e4c,U00112,81.86,upi,insufficient_balance,2026-06-26 12:46:58.178063,12,4,mobile_web,2,0.79,whatsapp,0
4bf8756b-9ab,U00586,906.52,upi,insufficient_balance,2026-08-08 18:37:58.178611,18,5,ios,0,0.71,whatsapp,1
9e07b725-d1a,U00780,310.38,debit_card,insufficient_balance,2026-08-10 02:42:04.178611,2,0,desktop_web,0,0.81,email,1
04f12ff7-c0a,U00326,602.61,upi,insufficient_balance,2026-08-09 18:38:37.179626,18,6,mobile_web,2,0.95,sms,0
855c0918-cbd,U00288,2099.83,netbanking,card_declined_by_bank,2026-07-20 20:47:13.179626,20,0,mobile_web,1,0.82,whatsapp,0
8d08545b-d14,U00855,147.42,upi,bank_server_down,2026-08-04 07:27:35.179626,7,1,mobile_web,0,0.69,email,1
a5880bcb-bb2,U00756,402.95,credit_card,wrong_otp,2026-08-16 19:10:28.181185,19,6,android,1,0.85,whatsapp,1
16429c9c-88b,U00636,3397.9,netbanking,insufficient_balance,2026-07-04 12:41:32.181185,12,5,desktop_web,1,0.9,email,0
6ded375d-4fc,U00360,1769.04,upi,bank_server_down,2026-07-07 04:30:57.181185,4,1,ios,0,0.86,sms,0
1842bdcb-a2a,U00398,2394.32,upi,daily_limit_exceeded,2026-07-22 23:58:09.182738,23,2,desktop_web,0,0.76,sms,1
71705499-e85,U00048,702.34,netbanking,bank_server_down,2026-06-17 08:25:04.182738,8,2,ios,3,0.83,whatsapp,1
a860b4a3-730,U00821,481.27,upi,network_timeout,2026-06-12 16:57:12.182738,16,4,android,1,0.99,whatsapp,1
7bc1f46f-fa9,U00017,983.9,upi,wrong_otp,2026-06-17 07:21:22.184282,7,2,desktop_web,3,0.83,email,1
be16d993-ef5,U00765,360.66,upi,insufficient_balance,2026-06-28 18:39:24.184282,18,6,ios,3,0.67,whatsapp,0
53f6f3cd-cc2,U00453,2042.44,debit_card,bank_server_down,2026-08-10 12:22:57.184282,12,0,mobile_web,0,0.86,whatsapp,1
c201d878-87f,U00529,530.69,upi,card_declined_by_bank,2026-08-01 17:54:24.185829,17,5,desktop_web,1,0.64,email,1
aaa8c969-308,U00099,2338.19,credit_card,bank_server_down,2026-08-11 15:54:21.185829,15,1,android,1,0.74,email,1
6797fb0d-8c1,U00357,220.33,netbanking,network_timeout,2026-08-01 07:26:23.185829,7,5,mobile_web,3,0.74,email,1
f011284a-3b6,U00016,205.32,netbanking,insufficient_balance,2026-06-25 02:39:55.187370,2,3,ios,0,0.63,sms,0
2de7af7e-572,U00292,1177.63,upi,card_declined_by_bank,2026-06-05 04:51:46.187370,4,4,ios,1,0.69,sms,1
2ad9d99b-84a,U00420,1752.26,credit_card,card_declined_by_bank,2026-07-05 02:56:41.188377,2,6,android,1,0.99,whatsapp,0
a3b14e36-7ea,U00496,125.18,upi,wrong_otp,2026-06-26 17:53:37.188883,17,4,mobile_web,3,0.62,sms,1
69bda1cd-aa2,U00873,1342.51,upi,wrong_otp,2026-07-02 05:24:56.189428,5,3,ios,1,0.67,whatsapp,0
d64cdc2e-6db,U00447,2319.98,upi,wrong_otp,2026-06-14 09:55:55.189932,9,6,ios,0,0.64,whatsapp,0
9476f92e-c58,U00846,442.6,upi,insufficient_balance,2026-07-08 11:42:30.189932,11,2,android,1,0.82,whatsapp,0
cf8db178-e2f,U00612,708.72,upi,insufficient_balance,2026-06-01 15:51:39.189932,15,0,ios,1,0.82,whatsapp,0
b6ff1a53-68e,U00512,2031.62,upi,wrong_otp,2026-06-06 02:28:34.191482,2,5,android,3,0.74,whatsapp,1
8110062b-c19,U00524,125.21,debit_card,bank_server_down,2026-08-17 17:35:32.191482,17,0,android,3,0.67,sms,0
8591cffa-65a,U00474,3317.15,netbanking,insufficient_balance,2026-07-15 23:24:01.191482,23,2,desktop_web,2,0.99,sms,1
5ffd3783-6de,U00597,517.48,upi,network_timeout,2026-06-16 09:06:04.193028,9,1,desktop_web,2,0.63,whatsapp,1
a616bbcd-706,U00718,1280.58,upi,insufficient_balance,2026-08-26 06:00:34.193540,6,2,ios,1,0.73,email,0
fa316dec-8dd,U00715,1432.23,debit_card,wrong_otp,2026-06-24 14:35:35.193540,14,2,mobile_web,1,0.95,sms,1
536a09bb-888,U00103,665.12,upi,insufficient_balance,2026-08-08 02:47:52.194548,2,5,ios,0,0.66,whatsapp,1
15fd8003-6b9,U00643,2179.83,upi,bank_server_down,2026-06-06 03:21:46.194548,3,5,android,0,0.55,email,1
9f071cf1-751,U00388,1194.95,credit_card,insufficient_balance,2026-06-15 09:26:24.194548,9,0,ios,2,0.92,sms,0
04a2bb87-4ad,U00916,8056.21,upi,bank_server_down,2026-07-12 04:25:37.196094,4,6,mobile_web,2,0.87,sms,0
e7af2d52-4e5,U00648,386.32,credit_card,wrong_otp,2026-08-09 08:52:36.196094,8,6,android,3,0.75,email,1
55b46851-d75,U00092,4489.95,credit_card,network_timeout,2026-06-30 16:55:38.196094,16,1,desktop_web,3,0.67,sms,1
15e307e3-c10,U00750,444.33,upi,card_declined_by_bank,2026-07-27 20:27:17.197605,20,0,ios,2,0.64,sms,0
c9a89024-a4a,U00233,1347.48,upi,bank_server_down,2026-07-22 02:45:02.197605,2,2,ios,3,0.68,email,1
67705a36-3fd,U00574,640.63,upi,network_timeout,2026-07-30 14:10:13.198646,14,3,ios,2,0.9,sms,1
d83fba82-296,U00571,2166.3,credit_card,daily_limit_exceeded,2026-06-16 23:49:23.199146,23,1,ios,2,0.99,sms,0
f6b4431b-5c3,U00483,439.65,credit_card,card_declined_by_bank,2026-07-26 07:40:06.199146,7,6,desktop_web,3,0.81,sms,1
4a926d77-c43,U00472,19.59,upi,wrong_otp,2026-08-07 17:10:49.200159,17,4,desktop_web,1,0.55,sms,0
926932c6-170,U00393,224.69,netbanking,wrong_otp,2026-07-30 10:09:34.200159,10,3,ios,3,0.99,whatsapp,1
34d54fff-fe3,U00611,713.79,credit_card,daily_limit_exceeded,2026-08-15 15:49:45.200159,15,5,ios,0,0.77,email,1
6c1035d1-38f,U00983,2939.74,upi,insufficient_balance,2026-06-04 02:32:02.201718,2,3,android,3,0.77,sms,0
360e4aee-928,U00361,1688.2,wallet,insufficient_balance,2026-08-06 04:32:40.201718,4,3,desktop_web,3,0.99,email,1
a53eb6a9-d4b,U00492,1396.3,debit_card,network_timeout,2026-06-04 09:10:33.201718,9,3,android,3,0.79,whatsapp,0
db0e87af-862,U00922,1403.25,netbanking,card_declined_by_bank,2026-07-16 14:10:51.203267,14,3,desktop_web,0,0.8,sms,1
08fa61d6-8cb,U00589,219.62,debit_card,daily_limit_exceeded,2026-07-27 14:43:55.203267,14,0,ios,2,0.65,sms,0
25e679b0-87e,U00034,131.64,upi,expired_card,2026-07-29 10:58:23.203267,10,2,desktop_web,2,0.9,whatsapp,1
2e6030ce-e5e,U00991,253.01,upi,bank_server_down,2026-08-24 12:37:16.204822,12,0,android,3,0.47,email,0
cc5e95e4-301,U00585,231.26,upi,insufficient_balance,2026-08-26 10:12:52.204822,10,2,mobile_web,3,0.82,whatsapp,1
c261968b-aa1,U00943,179.41,debit_card,insufficient_balance,2026-07-23 15:52:32.204822,15,3,mobile_web,1,0.77,sms,1
375b7af9-57a,U00865,1094.03,upi,bank_server_down,2026-06-27 14:42:11.206370,14,5,ios,1,0.72,sms,0
5142ae6b-479,U00830,651.92,upi,insufficient_balance,2026-08-04 11:09:22.206370,11,1,desktop_web,2,0.58,sms,1
aff947e2-335,U00655,277.42,credit_card,network_timeout,2026-08-21 01:18:45.207376,1,4,ios,1,0.79,whatsapp,1
ec43275c-686,U00923,1028.91,debit_card,insufficient_balance,2026-07-21 21:59:03.207881,21,1,ios,1,0.67,sms,0
6dd01883-d06,U00060,1934.91,wallet,bank_server_down,2026-07-12 12:31:02.208394,12,6,android,2,0.71,whatsapp,1
18e86da0-781,U00479,121.33,credit_card,wrong_otp,2026-07-18 21:44:23.208394,21,5,desktop_web,0,0.95,email,1
75f03ac0-a97,U00531,484.93,upi,insufficient_balance,2026-06-15 15:58:22.209401,15,0,android,2,0.53,whatsapp,1
e02a53ef-518,U00346,230.7,credit_card,bank_server_down,2026-07-18 19:12:19.209401,19,5,desktop_web,0,0.56,sms,0
89e9dc09-4b4,U00920,329.61,credit_card,daily_limit_exceeded,2026-06-17 22:09:51.210987,22,2,mobile_web,3,0.94,email,0
c5e991c9-81b,U00742,679.28,upi,network_timeout,2026-06-17 03:58:19.210987,3,2,mobile_web,3,0.69,whatsapp,1
ff339a49-1ff,U00419,1990.88,credit_card,insufficient_balance,2026-08-23 17:44:37.210987,17,6,desktop_web,3,0.79,whatsapp,1
dc76e144-1bb,U00378,316.33,upi,insufficient_balance,2026-08-27 23:25:03.210987,23,3,mobile_web,3,0.99,sms,0
2f7ea448-726,U00757,280.6,upi,insufficient_balance,2026-08-27 01:54:08.212533,1,3,desktop_web,1,0.81,email,0
931bef80-4bb,U00000,420.94,upi,insufficient_balance,2026-07-08 07:16:08.212533,7,2,desktop_web,0,0.85,email,0
c11926bd-918,U00465,1082.59,upi,wrong_otp,2026-06-02 05:24:01.212533,5,1,desktop_web,1,0.75,whatsapp,1
4ed70970-d2c,U00376,580.71,upi,bank_server_down,2026-06-06 10:53:59.214096,10,5,desktop_web,3,0.91,whatsapp,1
0d9a1cce-2d4,U00893,271.1,upi,insufficient_balance,2026-06-30 09:04:38.214096,9,1,desktop_web,3,0.96,email,1
657163e4-533,U00920,127.03,upi,insufficient_balance,2026-08-03 10:06:07.214096,10,0,ios,3,0.94,email,0
e6a19480-88b,U00276,221.7,upi,network_timeout,2026-06-28 07:56:26.215644,7,6,ios,0,0.81,sms,1
65c3aafd-134,U00807,1398.48,upi,insufficient_balance,2026-08-02 22:08:56.215644,22,6,desktop_web,0,0.71,sms,0
6d11c4b3-97d,U00135,881.99,credit_card,wrong_otp,2026-06-08 22:55:31.215644,22,0,ios,1,0.99,whatsapp,1
6e417d7f-890,U00203,202.26,debit_card,insufficient_balance,2026-07-21 19:01:40.217177,19,1,android,0,0.94,email,1
3a1b30a3-20b,U00560,1222.79,upi,wrong_otp,2026-08-21 03:37:44.217689,3,4,ios,1,0.82,email,1
e6c5df69-125,U00179,1518.03,upi,network_timeout,2026-06-16 16:36:10.217689,16,1,ios,0,0.99,sms,0
39d9bd0d-d28,U00549,702.49,netbanking,insufficient_balance,2026-06-06 22:23:45.218695,22,5,desktop_web,2,0.69,whatsapp,0
6413223d-459,U00793,2680.94,credit_card,daily_limit_exceeded,2026-06-10 11:10:30.219126,11,2,desktop_web,1,0.59,email,0
d22af499-c34,U00363,849.13,netbanking,wrong_otp,2026-07-21 13:08:45.219126,13,1,mobile_web,3,0.84,whatsapp,1
8c55007d-0fd,U00854,2620.09,upi,insufficient_balance,2026-08-12 15:56:10.220131,15,2,android,2,0.99,whatsapp,1
fcdabf47-bfb,U00705,405.04,upi,wrong_otp,2026-07-07 08:11:26.220131,8,1,desktop_web,2,0.87,sms,1
d006ea51-207,U00065,296.46,debit_card,card_declined_by_bank,2026-08-03 22:33:18.220131,22,0,android,0,0.98,email,1
e288884a-e78,U00518,1041.54,debit_card,insufficient_balance,2026-07-18 07:31:46.221677,7,5,mobile_web,3,0.79,email,0
df6e0d43-9ea,U00882,723.91,credit_card,wrong_otp,2026-08-19 07:09:43.221677,7,2,desktop_web,2,0.71,email,1
45ed4a2e-46a,U00932,705.8,debit_card,expired_card,2026-07-31 10:52:14.221677,10,4,mobile_web,2,0.56,whatsapp,0
91f9c53d-cfb,U00588,2582.9,netbanking,bank_server_down,2026-06-29 16:52:25.223224,16,0,android,3,0.9,whatsapp,1
678a4b5f-78e,U00747,1381.11,debit_card,insufficient_balance,2026-08-02 11:06:02.223224,11,6,ios,0,0.67,whatsapp,0
f8a7cd41-f7f,U00806,1052.37,credit_card,network_timeout,2026-07-11 20:54:19.223224,20,5,ios,1,0.81,sms,1
f5895777-860,U00955,124.64,upi,insufficient_balance,2026-06-29 04:51:50.224761,4,0,android,0,0.95,whatsapp,1
ec62d604-0dd,U00639,194.78,upi,network_timeout,2026-07-21 04:05:10.224761,4,1,ios,0,0.59,whatsapp,0
1c3c0aa9-963,U00798,480.04,upi,wrong_otp,2026-07-19 03:34:39.224761,3,6,android,0,0.78,sms,1
2b7f98b5-160,U00361,1033.41,credit_card,network_timeout,2026-06-14 10:10:46.226368,10,6,mobile_web,2,0.99,email,1
994c63f5-4bf,U00516,217.37,credit_card,wrong_otp,2026-08-01 19:13:03.226368,19,5,ios,1,0.86,whatsapp,1
9ef96f54-c5d,U00968,2009.65,upi,wrong_otp,2026-06-05 01:31:31.227373,1,4,ios,3,0.77,whatsapp,1
0cf83df0-9a2,U00406,604.94,upi,insufficient_balance,2026-08-05 08:16:17.227877,8,2,ios,0,0.62,whatsapp,0
eebe6697-b1b,U00934,652.24,upi,bank_server_down,2026-06-18 15:02:21.228386,15,3,ios,2,0.85,email,0
49e5a1b3-63b,U00720,567.25,upi,bank_server_down,2026-08-23 06:50:18.228386,6,6,android,0,0.83,sms,1
1057bebe-156,U00219,693.22,upi,insufficient_balance,2026-08-17 03:12:38.229392,3,0,ios,2,0.79,email,1
b92bf34b-f3e,U00928,417.4,upi,wrong_otp,2026-06-22 08:07:58.229392,8,0,android,2,0.99,sms,0
51023a7b-659,U00609,1159.3,credit_card,insufficient_balance,2026-07-10 02:31:20.229929,2,4,ios,0,0.99,sms,1
ba48126f-fc7,U00886,331.12,upi,bank_server_down,2026-08-06 05:58:59.230433,5,3,mobile_web,1,0.87,email,1
862ada97-675,U00913,648.19,debit_card,card_declined_by_bank,2026-06-23 05:23:21.230433,5,1,ios,1,0.99,sms,1
df3df2aa-ff3,U00217,295.03,debit_card,expired_card,2026-06-19 14:34:31.230433,14,4,mobile_web,1,0.74,sms,1
481d6d57-6f8,U00588,950.07,upi,wrong_otp,2026-08-25 22:07:34.231968,22,1,android,2,0.9,whatsapp,1
23ebe732-5f4,U00846,105.43,credit_card,daily_limit_exceeded,2026-07-22 04:23:53.231968,4,2,mobile_web,1,0.82,whatsapp,1
80a1e02d-d23,U00187,707.89,upi,insufficient_balance,2026-07-11 16:05:35.231968,16,5,desktop_web,0,0.77,email,0
73c1dd4c-807,U00840,7113.56,upi,insufficient_balance,2026-06-14 13:58:25.233499,13,6,ios,1,0.77,email,0
a33734fd-bb5,U00501,589.63,netbanking,network_timeout,2026-06-14 07:41:13.233499,7,6,android,1,0.99,email,1
71dbd914-a92,U00383,730.62,upi,insufficient_balance,2026-08-10 02:24:47.233499,2,0,android,3,0.7,email,0
a021f3e8-4ee,U00451,1392.4,upi,daily_limit_exceeded,2026-08-10 00:20:22.235034,0,0,android,3,0.92,email,1
8db5d078-46b,U00648,434.83,wallet,wrong_otp,2026-07-06 23:17:16.235034,23,0,android,0,0.75,email,1
6666be09-5bf,U00569,3544.84,upi,network_timeout,2026-07-05 11:22:59.235034,11,6,ios,0,0.73,email,1
5e22c0c0-b71,U00535,907.12,credit_card,daily_limit_exceeded,2026-07-20 06:31:49.236563,6,0,android,2,0.79,whatsapp,1
f58e301f-351,U00021,224.85,upi,insufficient_balance,2026-06-11 21:37:18.236563,21,3,mobile_web,3,0.75,sms,0
f446b025-959,U00230,4054.1,wallet,insufficient_balance,2026-08-27 16:17:06.237568,16,3,android,2,0.67,email,0
02a682b1-a1d,U00076,529.07,wallet,bank_server_down,2026-08-21 08:50:32.238072,8,4,ios,2,0.79,sms,0
cac35cbe-334,U00668,482.37,upi,wrong_otp,2026-08-09 20:00:28.238580,20,6,android,1,0.38,sms,1
65a12638-36a,U00980,63.61,debit_card,bank_server_down,2026-08-06 02:18:44.238580,2,3,mobile_web,3,0.9,email,1
3cd5d9d0-f8d,U00943,554.76,debit_card,network_timeout,2026-07-03 21:19:35.239586,21,4,android,1,0.77,sms,1
27c0edb3-390,U00680,222.73,upi,insufficient_balance,2026-07-29 09:47:23.239586,9,2,ios,2,0.89,whatsapp,1
9d2be0e2-f90,U00791,1917.63,upi,wrong_otp,2026-08-03 16:35:49.239586,16,0,mobile_web,0,0.81,email,1
ce3ef831-922,U00224,192.88,debit_card,network_timeout,2026-08-24 14:35:24.241128,14,0,ios,0,0.71,email,0
b50fa686-371,U00862,64.34,upi,network_timeout,2026-06-13 09:14:07.241128,9,5,mobile_web,3,0.99,whatsapp,1
cbca764c-2d0,U00475,1292.36,credit_card,expired_card,2026-06-05 15:18:38.241128,15,4,mobile_web,3,0.74,email,1
de04b0e8-9f8,U00711,744.68,credit_card,wrong_otp,2026-07-23 05:49:53.242717,5,3,mobile_web,2,0.77,whatsapp,1
9e18dfd7-5dd,U00849,668.69,credit_card,wrong_otp,2026-07-23 19:35:20.242717,19,3,desktop_web,2,0.7,sms,1
8d4ebe47-53e,U00486,752.27,upi,insufficient_balance,2026-07-18 22:52:06.242717,22,5,ios,2,0.68,sms,0
b7af1b99-3ac,U00149,1859.22,upi,wrong_otp,2026-06-27 14:02:11.244252,14,5,mobile_web,2,0.82,email,1
86c51cfe-154,U00763,765.52,upi,network_timeout,2026-07-21 14:39:32.244252,14,1,android,3,0.77,sms,0
400cdf3a-4dc,U00494,357.88,upi,wrong_otp,2026-06-02 05:48:49.244252,5,1,desktop_web,2,0.99,whatsapp,1
7e1f38ba-3f8,U00683,544.04,upi,card_declined_by_bank,2026-06-15 17:02:00.244252,17,0,mobile_web,0,0.85,whatsapp,1
3bf84f94-a49,U00970,1214.06,upi,insufficient_balance,2026-08-19 15:59:02.245800,15,2,android,1,0.8,email,0
c93571b6-3a7,U00981,348.63,upi,expired_card,2026-06-03 07:44:55.245800,7,2,mobile_web,3,0.84,email,1
2bd2c1ea-78b,U00152,482.34,upi,wrong_otp,2026-06-05 11:17:48.245800,11,4,android,1,0.68,sms,0
13df25ab-be5,U00801,255.75,upi,card_declined_by_bank,2026-07-04 08:12:07.247343,8,5,android,1,0.7,sms,1
b3b20f49-fa1,U00945,1503.07,upi,daily_limit_exceeded,2026-07-25 04:10:30.247852,4,5,ios,0,0.62,sms,0
19d7c4e3-ae8,U00506,983.6,upi,bank_server_down,2026-08-17 15:18:18.248361,15,0,ios,3,0.69,whatsapp,1
5c093bde-742,U00832,1075.49,upi,card_declined_by_bank,2026-06-09 19:38:28.248873,19,1,desktop_web,3,0.63,sms,1
1c5d805a-a99,U00262,207.31,wallet,insufficient_balance,2026-06-14 00:44:58.248873,0,6,mobile_web,2,0.29,email,0
bc89dcd7-aad,U00541,1531.51,netbanking,insufficient_balance,2026-06-20 04:39:40.249908,4,5,android,2,0.61,email,1
b3fbd7f2-c15,U00381,895.28,debit_card,card_declined_by_bank,2026-07-08 16:25:31.249908,16,2,android,2,0.69,whatsapp,0
edd7bba5-76a,U00160,196.7,credit_card,insufficient_balance,2026-07-04 05:33:44.249908,5,5,mobile_web,2,0.63,email,0
aaa968dd-4b5,U00338,573.37,upi,insufficient_balance,2026-07-24 09:59:50.251444,9,4,ios,3,0.84,email,1
94e20f70-287,U00192,4220.74,wallet,network_timeout,2026-08-25 15:18:32.251444,15,1,desktop_web,3,0.81,sms,1
454b903d-7a2,U00077,179.49,upi,insufficient_balance,2026-08-12 10:19:47.251444,10,2,mobile_web,0,0.74,email,1
1d08ff22-fd6,U00452,355.6,credit_card,wrong_otp,2026-06-15 06:09:07.252986,6,0,mobile_web,0,0.63,email,1
aeef0db8-97a,U00970,828.56,upi,network_timeout,2026-06-19 08:08:03.252986,8,4,mobile_web,2,0.8,email,1
b91993d9-0b7,U00133,480.23,netbanking,insufficient_balance,2026-06-21 22:46:20.252986,22,6,desktop_web,2,0.85,email,0
7ddf9e12-2ad,U00817,826.34,upi,expired_card,2026-06-12 07:09:16.254531,7,4,android,3,0.91,sms,1
659eed51-238,U00399,1645.02,credit_card,network_timeout,2026-07-10 11:51:55.254531,11,4,mobile_web,2,0.97,email,1
35c67b45-f19,U00906,165.45,upi,daily_limit_exceeded,2026-07-06 05:04:57.254531,5,0,ios,1,0.58,whatsapp,0
6308ac46-dc0,U00632,1124.57,upi,daily_limit_exceeded,2026-07-28 21:03:54.254531,21,1,mobile_web,3,0.76,sms,0
6153e538-849,U00006,1595.41,upi,daily_limit_exceeded,2026-08-13 02:31:15.256072,2,3,ios,1,0.99,email,0
b85fe858-20f,U00429,1253.43,netbanking,insufficient_balance,2026-07-28 15:43:16.256072,15,1,android,2,0.52,email,0
4dcb97e7-02c,U00703,729.69,upi,daily_limit_exceeded,2026-08-01 09:29:51.256072,9,5,desktop_web,3,0.57,whatsapp,0
d1c2c9a7-e43,U00600,118.12,debit_card,insufficient_balance,2026-06-29 08:44:36.257582,8,0,mobile_web,3,0.89,whatsapp,1
5f49a708-8d4,U00989,121.57,upi,bank_server_down,2026-08-14 18:56:48.257582,18,4,desktop_web,2,0.78,whatsapp,1
dea04d7f-8ae,U00648,1049.31,credit_card,wrong_otp,2026-07-01 04:54:38.258587,4,2,ios,0,0.75,email,1
4c7a4cc6-c44,U00358,9904.38,debit_card,card_declined_by_bank,2026-07-21 09:51:54.259097,9,1,ios,2,0.83,email,0
011702c2-23a,U00798,326.05,upi,card_declined_by_bank,2026-06-12 20:19:39.259097,20,4,desktop_web,2,0.78,sms,1
1b0e995d-70d,U00443,580.69,debit_card,insufficient_balance,2026-06-15 16:00:20.260104,16,0,android,0,0.77,email,1
e0090e86-62a,U00401,448.87,debit_card,bank_server_down,2026-08-02 10:53:11.260104,10,6,ios,0,0.69,whatsapp,1
77fe4c38-917,U00235,264.65,netbanking,insufficient_balance,2026-08-08 03:42:43.261104,3,5,mobile_web,1,0.88,whatsapp,1
98c669ad-53e,U00957,170.89,netbanking,network_timeout,2026-07-31 00:23:17.261104,0,4,mobile_web,3,0.85,email,1
913b93dd-dcd,U00653,2558.2,upi,card_declined_by_bank,2026-07-21 13:48:46.262103,13,1,ios,2,0.61,sms,0
3c60ddec-210,U00947,435.09,credit_card,network_timeout,2026-06-30 17:11:34.262103,17,1,desktop_web,1,0.68,sms,0
cf4c50c4-335,U00879,718.35,upi,network_timeout,2026-06-16 01:31:44.263103,1,1,desktop_web,1,0.96,sms,1
